No 	 BlockSection 	 TDS_ID 	 startX 	 endX 	 length 
1 	 @1-B48@-42.125000/@142-B0@-42.200000 	 48-1.310000-3.000556-48 	 42.120000 	 42.160000 	 0.040000
2 	 @1-B48@-42.125000/@142-B0@-42.200000 	 48-3.000556-469.000000-0 	 42.160000 	 42.200000 	 0.040000
3 	 @1-B48@-42.125000/@142-B0@-42.200000 	 0-469.000000-469.000556-0 	 42.200000 	 42.201000 	 0.001000
4 	 @1-B48@-42.125000/@142-B0@-42.200000 	 0-469.000556-431.720000-0 	 42.201000 	 42.202000 	 0.001000
1 	 @1-B49@-45.005000/@152-B1@-45.040000 	 49-1.310000-499.000000-49 	 45.000000 	 45.040000 	 0.040000
2 	 @1-B49@-45.005000/@152-B1@-45.040000 	 1-499.000000-499.000556-1 	 45.040000 	 45.076000 	 0.036000
3 	 @1-B49@-45.005000/@152-B1@-45.040000 	 1-499.000556-428.820000-1 	 45.076000 	 45.112000 	 0.036000
1 	 @1-B49@-45.005000/@152-B0@-45.100000 	 49-1.310000-3.000556-49 	 45.000000 	 45.049999 	 0.049999
2 	 @1-B49@-45.005000/@152-B0@-45.100000 	 49-3.000556-505.000000-0 	 45.049999 	 45.100000 	 0.050001
3 	 @1-B49@-45.005000/@152-B0@-45.100000 	 0-505.000000-505.000556-0 	 45.100000 	 45.105999 	 0.005999
4 	 @1-B49@-45.005000/@152-B0@-45.100000 	 0-505.000556-434.820000-0 	 45.105999 	 45.112000 	 0.006001
1 	 @1-B50@-48.395000/@164-B1@-48.440000 	 50-1.310000-537.000000-50 	 48.390000 	 48.440000 	 0.050000
2 	 @1-B50@-48.395000/@164-B1@-48.440000 	 1-537.000000-537.000556-1 	 48.440000 	 48.481998 	 0.041998
3 	 @1-B50@-48.395000/@164-B1@-48.440000 	 1-537.000556-432.540000-1 	 48.481998 	 48.524000 	 0.042002
1 	 @1-B50@-48.395000/@164-B0@-48.500000 	 50-1.310000-3.000556-50 	 48.390000 	 48.445000 	 0.055000
2 	 @1-B50@-48.395000/@164-B0@-48.500000 	 50-3.000556-543.000000-0 	 48.445000 	 48.500000 	 0.055000
3 	 @1-B50@-48.395000/@164-B0@-48.500000 	 0-543.000000-543.000556-0 	 48.500000 	 48.512001 	 0.012001
4 	 @1-B50@-48.395000/@164-B0@-48.500000 	 0-543.000556-438.540000-0 	 48.512001 	 48.524000 	 0.011999
1 	 @1-B51@-51.995000/@176-B1@-52.040000 	 51-1.310000-577.000000-51 	 51.990000 	 52.040000 	 0.050000
2 	 @1-B51@-51.995000/@176-B1@-52.040000 	 1-577.000000-577.000556-1 	 52.040000 	 52.088001 	 0.048001
3 	 @1-B51@-51.995000/@176-B1@-52.040000 	 1-577.000556-436.260000-1 	 52.088001 	 52.136000 	 0.047999
1 	 @1-B51@-51.995000/@176-B0@-52.100000 	 51-1.310000-3.000556-51 	 51.990000 	 52.044998 	 0.054998
2 	 @1-B51@-51.995000/@176-B0@-52.100000 	 51-3.000556-583.000000-0 	 52.044998 	 52.100000 	 0.055002
3 	 @1-B51@-51.995000/@176-B0@-52.100000 	 0-583.000000-583.000556-0 	 52.100000 	 52.118000 	 0.018000
4 	 @1-B51@-51.995000/@176-B0@-52.100000 	 0-583.000556-442.260000-0 	 52.118000 	 52.136000 	 0.018000
1 	 @1-B52@-55.745000/@189-B1@-55.759000 	 52-1.310000-620.000000-52 	 55.740000 	 55.759000 	 0.019000
2 	 @1-B52@-55.745000/@189-B1@-55.759000 	 1-620.000000-621.000000-1 	 55.759000 	 55.775000 	 0.016000
3 	 @1-B52@-55.745000/@189-B1@-55.759000 	 1-621.000000-622.000556-1 	 55.775000 	 55.862000 	 0.087000
4 	 @1-B52@-55.745000/@189-B1@-55.759000 	 1-622.000556-593.790000-1 	 55.862000 	 55.949000 	 0.087000
1 	 @1-B52@-55.745000/@189-B0@-55.759000 	 52-1.310000-624.000000-52 	 55.740000 	 55.759000 	 0.019000
2 	 @1-B52@-55.745000/@189-B0@-55.759000 	 0-624.000000-625.000556-0 	 55.759000 	 55.804001 	 0.045001
3 	 @1-B52@-55.745000/@189-B0@-55.759000 	 0-625.000556-446.290000-0 	 55.804001 	 55.849000 	 0.044999
1 	 @1-B53@-61.705000/@208-B1@-61.760000 	 53-1.310000-3.000556-53 	 61.700000 	 61.730000 	 0.030000
2 	 @1-B53@-61.705000/@208-B1@-61.760000 	 53-3.000556-686.000000-1 	 61.730000 	 61.760000 	 0.030000
3 	 @1-B53@-61.705000/@208-B1@-61.760000 	 1-686.000000-686.000556-1 	 61.760000 	 61.764000 	 0.004000
4 	 @1-B53@-61.705000/@208-B1@-61.760000 	 1-686.000556-599.680000-1 	 61.764000 	 61.768000 	 0.004000
1 	 @1-B53@-61.705000/@208-B0@-61.760000 	 53-1.310000-3.000556-53 	 61.700000 	 61.730000 	 0.030000
2 	 @1-B53@-61.705000/@208-B0@-61.760000 	 53-3.000556-688.000000-0 	 61.730000 	 61.760000 	 0.030000
3 	 @1-B53@-61.705000/@208-B0@-61.760000 	 0-688.000000-688.000556-0 	 61.760000 	 61.764000 	 0.004000
4 	 @1-B53@-61.705000/@208-B0@-61.760000 	 0-688.000556-452.180000-0 	 61.764000 	 61.768000 	 0.004000
1 	 @1-B54@-62.205000/@210-B1@-62.240000 	 54-1.310000-693.000000-54 	 62.200000 	 62.240000 	 0.040000
2 	 @1-B54@-62.205000/@210-B1@-62.240000 	 1-693.000000-693.000556-1 	 62.240000 	 62.305000 	 0.065000
3 	 @1-B54@-62.205000/@210-B1@-62.240000 	 1-693.000556-600.300000-1 	 62.305000 	 62.370000 	 0.065000
1 	 @1-B55@-68.115000/@230-B0@-68.157000 	 55-1.310000-756.000000-55 	 68.110000 	 68.157000 	 0.047000
2 	 @1-B55@-68.115000/@230-B0@-68.157000 	 0-756.000000-757.000556-0 	 68.157000 	 68.214500 	 0.057500
3 	 @1-B55@-68.115000/@230-B0@-68.157000 	 0-757.000556-459.000000-0 	 68.214500 	 68.272000 	 0.057500
1 	 @1-B56@-68.880000/@0-B5@-68.900000 	 56-1.310000-2.000000-56 	 68.875000 	 68.900000 	 0.025000
2 	 @1-B56@-68.880000/@0-B5@-68.900000 	 5-2.000000-2.000556-5 	 68.900000 	 68.938499 	 0.038499
3 	 @1-B56@-68.880000/@0-B5@-68.900000 	 5-2.000556-4.000000-5 	 68.938499 	 68.977000 	 0.038501
4 	 @1-B56@-68.880000/@0-B5@-68.900000 	 5-4.000000-4.000556-5 	 68.977000 	 69.012001 	 0.035001
5 	 @1-B56@-68.880000/@0-B5@-68.900000 	 5-4.000556-5.000000-5 	 69.012001 	 69.047000 	 0.034999
1 	 @1-B57@-69.005000/@233-B0@-69.020000 	 57-1.310000-767.000000-57 	 69.000000 	 69.020000 	 0.020000
2 	 @1-B57@-69.005000/@233-B0@-69.020000 	 0-767.000000-459.930000-0 	 69.020000 	 69.042000 	 0.022000
1 	 @1-B58@-44.265000/@0-B4@-44.287000 	 58-1.310000-2.000000-58 	 44.260000 	 44.287000 	 0.027000
2 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-2.000000-3.000556-4 	 44.287000 	 44.318501 	 0.031501
3 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-3.000556-5.000000-4 	 44.318501 	 44.350000 	 0.031499
4 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-5.000000-6.000556-4 	 44.350000 	 44.369999 	 0.019999
5 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-6.000556-7.000000-4 	 44.369999 	 44.390000 	 0.020001
6 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-7.000000-7.000556-4 	 44.390000 	 44.400002 	 0.010002
7 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-7.000556-8.000000-4 	 44.400002 	 44.410000 	 0.009998
8 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-8.000000-8.000556-4 	 44.410000 	 44.419998 	 0.009998
9 	 @1-B58@-44.265000/@0-B4@-44.287000 	 4-8.000556-1.310000-4 	 44.419998 	 44.430000 	 0.010002
1 	 @1-B59@-44.460000/@150-B0@-44.500000 	 59-1.310000-496.000000-59 	 44.455000 	 44.500000 	 0.045000
2 	 @1-B59@-44.460000/@150-B0@-44.500000 	 0-496.000000-496.000556-0 	 44.500000 	 44.505001 	 0.005001
3 	 @1-B59@-44.460000/@150-B0@-44.500000 	 0-496.000556-434.200000-0 	 44.505001 	 44.510000 	 0.004999
1 	 @1-B60@-39.480000/@0-B30@-39.510000 	 60-1.310000-3.000000-60 	 39.475000 	 39.510000 	 0.035000
2 	 @1-B60@-39.480000/@0-B30@-39.510000 	 30-3.000000-3.000556-30 	 39.510000 	 39.529999 	 0.019999
3 	 @1-B60@-39.480000/@0-B30@-39.510000 	 30-3.000556-1.310000-30 	 39.529999 	 39.550000 	 0.020001
1 	 @1-B61@-39.500000/@0-B30@-39.510000 	 61-1.310000-3.000000-61 	 39.495000 	 39.510000 	 0.015000
2 	 @1-B61@-39.500000/@0-B30@-39.510000 	 30-3.000000-3.000556-30 	 39.510000 	 39.529999 	 0.019999
3 	 @1-B61@-39.500000/@0-B30@-39.510000 	 30-3.000556-1.310000-30 	 39.529999 	 39.550000 	 0.020001
1 	 @1-B62@-34.335000/@115-B1@-34.364000 	 62-1.310000-369.000000-62 	 34.330000 	 34.364000 	 0.034000
2 	 @1-B62@-34.335000/@115-B1@-34.364000 	 1-369.000000-369.000556-1 	 34.364000 	 34.386002 	 0.022002
